DATAFLOW,MEASURE: Type of Visa,MIGRATIONTYPE: Migration Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,REPYEAREND: Reporting Year End Day
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2012,20,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2013,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2014,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2015,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2016,40,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2017,50,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2018,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2019,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2020,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2021,30,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),15: Permanent visa - Other permanent visas,1: NOM arrivals,7: Northern Territory,A: Annual,2022,80,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2012,93210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2013,92800,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2014,83800,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2015,78980,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2016,83170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2017,87820,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2018,85440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2019,91660,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2020,85590,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2021,23440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,3: Queensland,A: Annual,2022,58580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2012,77980,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2013,74380,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2014,60030,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2015,53290,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2016,51540,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2017,48640,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2018,44190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2019,48080,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2020,50400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2021,12970,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),16: Total,1: NOM arrivals,5: Western Australia,A: Annual,2022,30560,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2012,53070,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2013,58790,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2014,67330,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2015,73500,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2016,82960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2017,96110,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2018,103760,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2019,112190,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2020,98990,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2021,4390,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,2: Victoria,A: Annual,2022,75490,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2012,1770,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2013,1900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2014,1920,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2015,2500,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2016,2440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2017,2560,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2018,3000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2019,3470,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2020,4070,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2021,790,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),1: Temporary visa - Total,1: NOM arrivals,6: Tasmania,A: Annual,2022,3440,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2012,1210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2013,1180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2014,1210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2015,1550,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2016,2480,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2017,2740,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2018,2580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2019,3960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2020,2250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2021,20,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),2: Temporary visa - Vocational Education and Training sector,1: NOM arrivals,3: Queensland,A: Annual,2022,2360,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2012,170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2013,210,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2014,200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2015,260,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2016,290,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2017,250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2018,280,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2019,240,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2020,200,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2021,20,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),4: Temporary visa - Student other,1: NOM arrivals,6: Tasmania,A: Annual,2022,170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2012,7130,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2013,7600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2014,6730,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2015,7640,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2016,9120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2017,10490,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2018,10500,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2019,12840,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2020,16420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2021,1160,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),6: Temporary visa - Visitor,1: NOM arrivals,3: Queensland,A: Annual,2022,5420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2012,7900,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2013,7030,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2014,7270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2015,7180,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2016,6930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2017,7120,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2018,6720,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2019,6760,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2020,5930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2021,1860,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),9: Permanent visa - Total,1: NOM arrivals,4: South Australia,A: Annual,2022,4880,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2012,10040,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2013,9930,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2014,10470,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2015,9600,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2016,9680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2017,9290,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2018,8420,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2019,7960,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2020,6620,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2021,3920,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,2: Victoria,A: Annual,2022,7650,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2012,3870,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2013,4270,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2014,3950,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2015,3510,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2016,3560,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2017,3020,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2018,2580,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2019,2360,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2020,2060,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2021,1230,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),10: Permanent visa - Family,1: NOM arrivals,5: Western Australia,A: Annual,2022,2370,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2012,1000,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2013,680,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2014,950,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2015,1110,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2016,720,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2017,700,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2018,670,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2019,590,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2020,400,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2021,220,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),11: Permanent visa - Skill,1: NOM arrivals,8: Australian Capital Territory,A: Annual,2022,500,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2012,2030,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2013,2790,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2014,4480,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2015,4770,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2016,3340,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2017,10720,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2018,4390,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2019,6250,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2020,5290,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2021,170,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,1: New South Wales,A: Annual,2022,2990,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,5: Western Australia,A: Annual,2012,750,PSNS: Persons,,,30-6: Year Ending 30 June
ABS:ABS_NOM_VISA_FY(1.0.0),12: Permanent visa - Special Eligibility and humanitarian,1: NOM arrivals,5: Western Australia,A: Annual,2013,520,PSNS: Persons,,,30-6: Year Ending 30 June
